sg_data_point,time,pressure,depth,temperature,conductivity,salinity,sigma_theta,density,latitude,longitude,buoyancy,speed,glide_angle,horz_speed,vert_speed,polar_heading
108,2023-05-12 19:30:29.171000064,112.44996682308268,111.47896162558224,8.56558080769573,3.19764479307984,29.952453817106694,23.238531642986118,1023.236953014177,47.71834991199961,-122.3985037035921,-189.84372609315054,30.48272400074,-18.91572698335506,28.836547528418834,-9.881800906035908,1.4765485471872033
109,2023-05-12 19:30:39.171000064,113.4967620745686,112.51643237460588,8.552789642278048,3.1972474468254077,29.95798167918639,23.244715949064926,1023.2431253905256,47.71838270222623,-122.39849723763034,-189.79322888587265,30.415168881898598,-18.85101756975505,28.783757972489443,-9.827399203022292,1.490511181203158
110,2023-05-12 19:30:49.171000064,114.62408003770724,113.63370268464116,8.544392281211202,3.1970489890086617,29.962666221254732,23.24960784432278,1023.2480032194364,47.71841540454833,-122.39849027983524,-189.80874329178133,30.335883573111257,-18.779868424921126,28.72087495965385,-9.76612378138276,1.4503686084072882
111,2023-05-12 19:30:59.171000064,115.76146333980253,114.76094244168478,8.537909889694472,3.1967496778270608,29.96511164366496,23.25247066280008,1023.2508514986788,47.71844800807069,-122.39848239447649,-189.68353674395553,30.322443885031205,-18.767854615457857,28.710196995552227,-9.755777346652104,1.4416419621473167
112,2023-05-12 19:31:09.171000064,116.77806257441864,115.76847006773713,8.538628001618202,3.1969502682339708,29.966811488067663,23.253712882562127,1023.2520791193781,47.71848058029196,-122.39847387299169,-189.86004155956135,30.411640310495358,-18.841903828790137,28.781981314548077,-9.821681016198376,1.4172073526193953
113,2023-05-12 19:31:19.171000064,117.79466180903478,116.77599273443873,8.539185986770649,3.1971984853556785,29.968649812635142,23.255086554191053,1023.2534382189192,47.71851312232072,-122.39846461282823,-190.03366867610015,30.440318945802783,-18.85270227666639,28.80726982242563,-9.836372446189976,1.4032447186034416
114,2023-05-12 19:31:29.172000000,118.8313917215641,117.80346123756632,8.536039026902836,3.19714980906002,29.969981311894312,23.256596114709964,1023.2549339012633,47.718545621699356,-122.39845515912647,-190.20016638184475,30.340130435133567,-18.747628787324416,28.73038722965004,-9.751326292114314,1.40673537710743
115,2023-05-12 19:31:39.171000064,119.95870968470277,118.92070268890966,8.525039657126253,3.196900955851034,29.975347186766346,23.262394009075138,1023.2607184785749,47.71857799929076,-122.39844532996872,-190.17280901972583,30.229043455118948,-18.63843219203792,28.643658569721786,-9.66105025101689,1.3823007675795087
116,2023-05-12 19:31:49.171000064,120.9350475634925,119.88830866121681,8.51820765148529,3.1966030037493365,29.97800896609797,23.265473010148185,1023.2637853835411,47.71861018458551,-122.39843439909593,-190.24058192865758,30.212345225617764,-18.616087621919924,28.631599510509115,-9.644548382465754,1.3473941825396223
117,2023-05-12 19:31:59.171000064,121.97177747602183,120.9157615425016,8.515670546813228,3.1966033483307084,29.980046926945935,23.26744767069613,1023.265746021224,47.71864220987947,-122.39842228966005,-190.37497148998574,30.267955964475284,-18.65675097800334,28.677435980071657,-9.682655827628414,1.3194689145077136
118,2023-05-12 19:32:09.171000064,123.11922611707368,122.05293638901767,8.511798170733153,3.1965533165060003,29.9822557832147,23.26974923281341,1023.2680323585706,47.71867411904928,-122.39840932833654,-190.51288107091779,30.284137379314846,-18.66299297521065,28.691711498544,-9.690958058599408,1.3020156219877703
119,2023-05-12 19:32:19.171000064,124.1358253516898,123.06042812466838,8.500717472612914,3.1962050136876834,29.986908818149388,23.274996533482522,1023.2732680911329,47.71870582873403,-122.39839530474919,-190.49107659213203,30.281670879127603,-18.656249892293353,28.690514921509084,-9.686792284883028,1.2618730491919004
120,2023-05-12 19:32:29.171000064,125.19268594213233,124.1078152664586,8.495753765300902,3.1960569378689425,29.989492364930697,23.277746123899192,1023.2760040472951,47.718737200194035,-122.39837968688754,-190.5866508012706,30.303844977030664,-18.67055868032269,28.709102075056812,-9.701055532047805,1.2147491593880533
121,2023-05-12 19:32:39.172000000,126.19921983779186,125.10532184818727,8.489143070876086,3.1958080359579535,29.99196672505742,23.280645170612956,1023.2788906400239,47.71876825199101,-122.3983627841179,-190.6769063204119,30.248798640668433,-18.609058675570342,28.667330027930298,-9.652668453512245,1.1903145498601329
122,2023-05-12 19:32:49.171000064,127.30640712301734,126.20257347454266,8.483381600132615,3.195609578417878,29.994508674877675,23.283476563557883,1023.2817079552767,47.718798967435035,-122.39834471328271,-190.79444136215483,30.266049470041196,-18.60837909508821,28.683793501690186,-9.65783313561467,1.1484266478122689
123,2023-05-12 19:33:04.788000000,128.96718805085555,127.84843988789547,8.480001279133841,3.1955106932431185,29.996029735080572,23.28517502416446,1023.2833840051361,47.71883892918369,-122.398323862092,-191.35601489825606,30.344640795841542,-18.644335022346578,28.752194044021394,-9.700956792172176,1.265363707695889
124,2023-05-12 19:33:14.787000064,130.04417931921125,128.91575224755735,8.477617432242512,3.1953612126784976,29.99626309166278,23.285714035904334,1023.2839085911297,47.71887954982939,-122.39830612440412,-191.59048006199654,30.05490079313412,-18.351536166630023,28.526388635034383,-9.462674734350493,1.3194689145077136
125,2023-05-12 19:33:24.788000000,131.0607785538274,129.92321021145278,8.478252457306652,3.195411929053793,29.99616196128658,23.285558189881044,1023.2837383363334,47.71891148076844,-122.3982946601104,-191.83676947035914,29.863012317302587,-18.14682528698966,28.377671244348036,-9.300928954199613,1.3788101090755203
126,2023-05-12 19:33:38.072999936,132.36927261818474,131.219930987293,8.474001803364102,3.195262534998388,29.997253943222486,23.287039971108698,1023.2852029447505,47.71894901819037,-122.3982848298318,-192.07664042963222,29.900913908239552,-18.155045028117428,28.412351355926173,-9.316809699427898,1.4678219009272315
127,2023-05-12 19:33:48.072999936,133.44626388654046,132.28722577220694,8.469484681312489,3.1951144762102994,29.99892087479579,23.28900675346108,1023.2871558551379,47.71898680487951,-122.3982773883533,-192.2287186139444,29.97509219412732,-18.20808143412449,28.474179017303257,-9.36628428657808,1.5062191444711066
128,2023-05-12 19:33:58.073999872,134.37227507054723,133.2048953448253,8.464072313283937,3.1948655642798203,30.000483773421102,23.291017715217436,1023.2891553399239,47.71901939024937,-122.39827278249675,-192.34589674290353,30.03982748222834,-18.255835848168925,28.527839575979055,-9.4102924656593,1.5568336927789417
129,2023-05-12 19:34:08.073999872,135.5197237115991,134.3420019359152,8.460045165094254,3.194815548582498,30.003024099243905,23.293599114610174,1023.2917217207706,47.71905206016985,-122.39827013704247,-192.47136894055168,30.159738906815917,-18.361943371473256,28.624169693727012,-9.500882078629639,1.6091935703387716
130,2023-05-12 19:34:17.739000064,136.46586557351907,135.2796113926112,8.457386353517968,3.1947668549649046,30.004485218689908,23.295136732234937,1023.2932468094155,47.71908430978933,-122.39826836177437,-192.34529821652447,30.42221904297249,-18.604470588938835,28.832460957346655,-9.705699698717183,1.6004669240788
131,2023-05-12 19:34:28.354000128,137.61331421457092,136.41670646263574,8.451951043475857,3.19466784195132,30.007295052122906,23.298130127515492,1023.296225614272,47.7191177443474,-122.39826561378804,-192.44524090005297,30.607897894307715,-18.771387151886138,28.97986618720502,-9.849404513982458,1.5638150097869197
132,2023-05-12 19:34:38.355000064,138.7003708218832,137.4939485993312,8.443047990681194,3.1943700219730635,30.01072568303677,23.302103717776163,1023.3001864793147,47.71915177126311,-122.39826178983711,-192.48464900441732,30.52674701220523,-18.691389767344216,28.916718990542936,-9.782926247762195,1.5463617172669764
133,2023-05-12 19:34:48.354000128,139.69683937858613,138.4814155798631,8.431934563979057,3.1938719919869496,30.014200792219977,23.306425395134397,1023.3044973931352,47.7191847051185,-122.39825696136519,-192.4963792665378,30.468193380145053,-18.631352051033122,28.871469154733273,-9.733913739971191,1.5062191444711066
134,2023-05-12 19:34:58.354000128,140.74363463007208,139.51874950181266,8.42503554502508,3.193525164211154,30.016125532173984,23.308931395545983,1023.3069907885264,47.719217600055565,-122.39825119153551,-192.59811947655672,30.506491521601752,-18.660906751153572,28.902729062815336,-9.761059249848312,1.497492498211135
135,2023-05-12 19:35:08.354000128,141.7199725088618,140.48625813546312,8.408722893440933,3.1925806590757095,30.019242188264187,23.313710370037256,1023.311760967625,47.71925049289861,-122.39824461024078,-192.60776462806672,30.58642140777218,-18.72798539436804,28.966979447933156,-9.820553762229622,1.464331242423243
136,2023-05-12 19:35:18.355000064,142.7768330993043,141.53355614381226,8.405763991618253,3.1924312288864827,30.020592742770248,23.315204287661913,1023.3132410360472,47.71928337524592,-122.3982368080422,-192.76407973435568,30.71089325281043,-18.831404346894793,29.06701533431241,-9.91300075357429,1.4346606451393387
137,2023-05-12 19:35:28.355000064,143.75317097809403,142.5010552590686,8.399944170947316,3.192084429752809,30.0214072898573,23.316684168075085,1023.3147091164042,47.7193161988242,-122.398227651116,-192.92295295271867,30.779357328764554,-18.87961687197149,29.123444323775452,-9.959609846360634,1.3945180723434698
138,2023-05-12 19:35:38.354000128,144.77983555166676,143.51842053277971,8.39442112958432,3.1917866491523035,30.02278251139324,23.318561420937613,1023.3165737640774,47.719348927631,-122.39821759059579,-193.06907538665578,30.72282321845245,-18.81379770711901,29.081352732860903,-9.907915509288753,1.387536755335492
139,2023-05-12 19:35:48.355000064,145.72597741358675,144.4559879770209,8.390483058859699,3.191588218354733,30.023888583764553,23.320001046550374,1023.3180014403342,47.71938155033802,-122.3982070082622,-193.21327642955444,30.662022617311898,-18.745556734366605,29.035557288060595,-9.853732488569877,1.3665928043115603
140,2023-05-12 19:35:58.354000128,146.75264198715945,145.4733435398978,8.384806348357715,3.1913898315104086,30.026185392376984,23.322621615867774,1023.3206094297767,47.71941410177091,-122.39819579017706,-193.31082956780585,30.760738200030577,-18.827516841736312,29.11486582457911,-9.927114516694969,1.3543754995476
141,2023-05-12 19:36:08.355000064,147.76924122177556,146.48072004933618,8.37767123789955,3.191191463582322,30.0297796922625,23.32646545116097,1023.3244412230288,47.71944656134986,-122.39818366426381,-193.34494159171373,30.795465358975342,-18.85254820163393,29.143390253400405,-9.951054778959692,1.3194689145077136
142,2023-05-12 19:36:18.354000128,148.7757751174351,147.47811765266056,8.375028414777866,3.191141414731126,30.031306091774063,23.328050634199826,1023.3260132275115,47.719478898488354,-122.3981708847626,-193.48735473317313,30.70810960002408,-18.760950836505316,29.076547081542834,-9.87635585739568,1.3194689145077136
143,2023-05-12 19:36:34.257999872,150.34596799466397,149.0340482157811,8.370904554836141,3.190894201981062,30.03172029914179,23.328982419577983,1023.326924603994,47.71952103063265,-122.39815711298198,-193.80161560379688,30.531384350441645,-18.586351402609978,28.939000562149044,-9.731375895438951,1.4102260356114185
144,2023-05-12 19:36:44.256000000,151.3525018903235,150.03143338591747,8.367117075000989,3.1907447975231356,30.033125122258102,23.330634629102633,1023.3285640380552,47.71956329297702,-122.39814620566312,-193.94367029816397,30.113251799387402,-18.191585506434333,28.608128567238722,-9.401218740868027,1.4678219009272315
145,2023-05-12 19:36:54.256000000,152.34897044702643,151.01883992051035,8.364612946102032,3.1908948831574016,30.03647576509312,23.333629031414375,1023.3315452629371,47.719595859574156,-122.39814063265796,-194.0095965347053,29.9263105955287,-17.99671977980458,28.462142092881333,-9.246109092190398,1.5446163880149817
146,2023-05-12 19:37:04.256000000,153.26491629207663,151.92645182979405,8.36482865190692,3.190844776553103,30.035689440295997,23.33299498070835,1023.3308985407473,47.71962850050578,-122.39813782298431,-194.2451267179529,30.14415254232077,-18.176539819290696,28.63995510212947,-9.403345375062642,1.6126842288427612
147,2023-05-12 19:37:19.256999936,154.79484781347907,153.4424539627179,8.36385068289688,3.1908956356529914,30.036557749205013,23.333835223478218,1023.3317179082203,47.71966972845302,-122.39813590331983,-194.80746286435382,30.75535967249529,-18.68756929671509,29.133931408192144,-9.854247271471568,1.6109388995907663
148,2023-05-12 19:37:29.257999872,155.85170840392158,154.48968572632992,8.364125499489408,3.1909953282495205,30.03697615731667,23.334138663725525,1023.3320066225023,47.71971120869396,-122.3981335227945,-195.02682617741763,30.803240986286472,-18.699191576860574,29.17728579291333,-9.87550753216748,1.5882496193148399
149,2023-05-12 19:37:39.256999936,156.7575889100152,155.38730869133758,8.361606065821007,3.1908458735728193,30.036876348120295,23.33443043006639,1023.3322867256288,47.71974438762517,-122.39813115665514,-195.22226848189055,30.699165856748433,-18.583285856722316,29.098554803049062,-9.78329661587029,1.5917402778188283
150,2023-05-12 19:37:49.256999936,157.8245148394143,156.4445040283212,8.360046460274713,3.1908966009100648,30.03854489505933,23.33597375634372,1023.3338157209944,47.7197775253404,-122.39812845066673,-195.37806031995632,30.67814915287674,-18.547256162953563,29.084776015650224,-9.758311307065854,1.5707963267948966
151,2023-05-12 19:37:59.256000000,158.7907873792474,157.40195924828177,8.359911603572035,3.1909962707704542,30.03924946905297,23.33655828910844,1023.3343868987953,47.71981062846541,-122.39812520263594,-195.56211657936058,30.58762036021496,-18.447406176465634,29.01586083061823,-9.678963764723559,1.5638150097869197
152,2023-05-12 19:38:09.256000000,159.72686390221077,158.32948972551029,8.359539592917828,3.19089718855946,30.03821315953103,23.33581201190293,1023.3336278887573,47.7198436784783,-122.3981215495074,-195.8097575354017,30.530619871099137,-18.381508546906726,28.97288150883612,-9.627610647948712,1.5498523757709648
153,2023-05-12 19:38:19.256000000,160.68307110308734,159.27696275903847,8.357722394479831,3.190996870141444,30.040334509059015,23.337745098380537,1023.3355482366401,47.719876719591724,-122.39811735552696,-195.92231655288936,30.570705103564272,-18.390963918670938,29.00933020557111,-9.645038701489502,1.53588974175501
154,2023-05-12 19:38:29.256999936,161.71980101561667,160.3042180447031,8.356980702148462,3.191046183042768,30.041065717467156,23.338437533902038,1023.3362265518631,47.71990976713289,-122.39811316120165,-196.1134377950137,30.502115015744373,-18.155683300479353,28.983516883564953,-9.504460505141974,1.5498523757709648
155,2023-05-12 19:38:38.253999872,162.58542016588385,161.16192239589452,8.357858471617247,,,,,47.71992944140326,-122.39810979891564,,,,,,1.5673056682909081
156,2023-05-12 19:38:48.096000000,163.0886871137136,161.66058606572958,8.358802960514646,,,,,47.71993604338674,-122.3981068666646,,,,,,1.5568336927789417
157,2023-05-12 19:38:58.068000000,163.52149668884724,162.08943585109262,8.358469545130014,,,,,47.719939492440375,-122.39810533477784,,,,,,1.5568336927789417
158,2023-05-12 19:39:08.081000192,163.91404490815444,162.47839185691177,8.35911102014011,,,,,47.71994300141965,-122.39810377627528,,,,,,1.5481070465189701
159,2023-05-12 19:39:18.095000064,164.32672380537483,162.8872935284197,8.358596808381465,,,,,47.719946510398934,-122.39810221777272,,,,,,1.5585790220309366
160,2023-05-12 19:39:28.073999872,164.6488146519859,163.20643572941978,8.358290678036056,,,,,47.719946510398934,-122.39810221777272,,,,,,1.52367243699105
161,2023-05-12 19:39:38.084999936,165.0413628712931,163.59538961479015,8.358788230167097,,,,,47.71995001867738,-122.39810065958143,,,,,,1.509709802975095
162,2023-05-12 19:39:48.082000128,165.4842377853833,164.0342084964885,8.358474748539223,,,,,47.71995352695583,-122.39809910139014,,,,,,1.542871058762988
163,2023-05-12 19:39:58.098000128,165.76606727616797,164.31345638643415,8.359299598207214,,,,,47.71995352695583,-122.39809910139014,,,,,,1.5899949485668345
164,2023-05-12 19:40:08.064999936,166.17874617338836,164.7223543957883,8.35910095039396,,,,,47.71995352695583,-122.39809910139014,,,,,,1.696460032938488
165,2023-05-12 19:40:18.065999872,166.46057566417304,165.0016013478921,8.35909648508431,,,,,47.71995352695583,-122.39809910139014,,,,,,1.7191493132144147
166,2023-05-12 19:40:28.066999808,166.73233981600112,165.2708748341407,8.358788228274202,,,,,47.71995352695583,-122.39809910139014,,,,,,1.6894787159305111
167,2023-05-12 19:40:38.081000192,166.99403862887257,165.53017489385567,8.35928988421912,,,,,47.71995352695583,-122.39809910139014,,,,,,1.7313666179783747
168,2023-05-12 19:40:48.072000000,167.07456134052538,165.60995946159824,8.359091260010484,,,,,47.71995352695583,-122.39809910139014,,,,,,1.741838593490341
169,2023-05-12 19:40:58.076000000,167.10475735739516,165.63987866649245,8.35877816285359,,,,,47.71995352695583,-122.39809910139014,,,,,,1.7854718247901993
170,2023-05-12 19:41:08.065999872,167.15508405217813,165.68974399827462,8.358944595680214,,,,,47.71995352695583,-122.39809910139014,,,,,,1.8081611050661257
171,2023-05-12 19:41:19.992000000,167.02423464574238,165.56009411039966,8.358773320643861,,,,,47.71995352695583,-122.39809910139014,,,,,,1.839577031602024
172,2023-05-12 19:41:28.073999872,166.5209676979126,165.061439930973,8.358610708231424,,,,,47.71995635923084,-122.39809784344375,,,,,,1.8552849948699726
173,2023-05-12 19:41:38.081000192,165.8969166826037,164.44310706311344,8.358454996019749,,,,,47.71996269838255,-122.39809502792865,,,,,,1.7784905077822224
174,2023-05-12 19:41:48.076999936,165.31312702312118,163.864664949058,8.358435214810267,,,,,47.719969708280935,-122.39809191450342,,,,,,1.7348572764823642
175,2023-05-12 19:41:58.066999808,164.63874931302928,163.19646254316297,8.357619726123406,,,,,47.71997671222174,-122.39808880372426,,,,,,1.7575465567582897
176,2023-05-12 19:42:08.083000064,163.92411024711103,162.48836507812103,8.357810752298102,,,,,47.71998372317145,-122.3980856898321,,,,,,1.6859880574265227
177,2023-05-12 19:42:18.094000128,163.0886871137136,161.66058606572958,8.357967499547831,,,,,47.719990741480515,-122.3980825726713,,,,,,1.7156586547104262
178,2023-05-12 19:42:28.101999872,162.0821532180541,160.66325751236906,8.357967509717389,,,,,47.71999775698599,-122.39807945675572,,,,,,1.6807520696705396
179,2023-05-12 19:42:38.071000064,161.26686076256985,159.85541782531578,8.35814888151934,,,,,47.72000475777286,-122.39807634737735,,,,,,1.6632987771505963
180,2023-05-12 19:42:48.079000064,160.28045754482355,158.87802727898395,8.358832235142224,,,,,47.72001175855974,-122.39807323799899,,,,,,1.6406094968746698
181,2023-05-12 19:42:58.069999872,159.38464237768653,157.99039304877428,8.359848446157635,,,,,47.720018767056295,-122.3980701251964,,,,,,1.5987215948268063
182,2023-05-12 19:43:08.083000064,158.36804314307042,156.9830731401513,8.361611522801857,,,,,47.720025777305096,-122.39806701161554,,,,,,1.5411257295109932
183,2023-05-12 19:43:18.078000128,157.2809865357581,155.9059335006344,8.361130957136554,,,,,47.720032788955734,-122.39806389741207,,,,,,1.5271630954950384
184,2023-05-12 19:43:28.069999872,156.17379925053262,154.80884100894247,8.357815612117093,,,,,47.72003979324703,-122.39806078647723,,,,,,1.4835298641951802
185,2023-05-12 19:43:38.078000128,155.07667730426374,153.72171628980973,8.36196459413184,,,,,47.72004680209408,-122.39805767351896,,,,,,1.4660765716752369
186,2023-05-12 19:43:48.084999936,153.8990326463421,152.55479618049176,8.365850745492093,,,,,47.720053816197805,-122.39805455822595,,,,,,1.4538592669112766
187,2023-05-12 19:43:58.098000128,152.72138798842045,151.38786942370825,8.367861863303185,,,,,47.7200608320537,-122.39805144215472,,,,,,1.4625859131712484
188,2023-05-12 19:44:09.256999936,151.5236126525856,150.20098838186297,8.36766006683314,3.1908443094581025,30.03427236344972,23.331458796754646,1023.329385586112,47.72008352514875,-122.39804556009557,207.63594676839452,32.42708191247692,18.9463834272726,30.670274175383064,10.528529021915581,1.457349925415265
189,2023-05-12 19:44:19.256999936,150.31577197779418,149.00412658564335,8.369240963263032,3.1906955711530416,30.031804239401865,23.32928392847691,1023.3272270630667,47.72011982090179,-122.39803751850766,207.75779701062297,32.1716802551997,18.731989065493096,30.46758261723254,10.331670721858885,1.464331242423243
190,2023-05-12 19:44:29.256000000,149.2287153704819,147.92694498960614,8.3830892142422,3.1913403192874825,30.028155527407048,23.324443437859486,1023.3223973874303,47.72015404733097,-122.39803043855183,207.7559633578091,32.11717365700282,18.67412863262656,30.426363474227248,10.283445407463699,1.4817845349431864
191,2023-05-12 19:44:39.256000000,148.18192011899598,146.88965365414268,8.380616712525274,3.191240645105706,30.029079030099737,23.325503784498892,1023.3234729544513,47.72018837127836,-122.39802416710074,208.01344891066262,32.307319278856774,18.823551527247922,30.579417626558484,10.424111310155645,1.504473815219112
192,2023-05-12 19:44:49.257999872,146.99421012211772,145.71272058499346,8.378226403848142,3.191091947900009,30.029814464060852,23.32640311494697,1023.3243894284354,47.72022277724999,-122.39801756173145,208.29919058790293,32.385804933511544,18.87157528158768,30.64493641325434,10.47512450613638,1.4660765716752369
193,2023-05-12 19:44:59.256000000,145.85682682002246,144.58565122190777,8.384168513383194,3.1913392779512217,30.028237504017437,23.324307611145855,1023.3223078917572,47.720257150261226,-122.39801085293898,208.4363639299024,32.22921816192625,18.71814330200607,30.524573071136,10.342772459738043,1.4992378274631297
194,2023-05-12 19:45:09.256000000,144.78990089062336,143.5283946771138,8.38820955805382,3.1914886753400666,30.02696754174901,23.32272350182427,1023.3207373714985,47.7202914936242,-122.3980051125181,208.5765408018787,32.155598010268065,18.63811582939154,30.469230267847166,10.276599159394205,1.5132004614790835
195,2023-05-12 19:45:19.256000000,143.54179886000557,142.29159707536448,8.392188238103401,3.1917863976654957,30.02723482699317,23.32234992481608,1023.3203798286411,47.72032586187779,-122.3979996903168,208.81180099875078,32.24443584727399,18.702315432539656,30.541843231883092,10.33921926975363,1.5149457907310782
196,2023-05-12 19:45:29.256000000,142.52519962538943,141.2841999609374,8.402985882244579,3.1922325055679805,30.02357085639242,23.317929289163885,1023.3159701930722,47.720360302502385,-122.39799529657272,208.81203086289986,32.290827708548775,18.73110706703822,30.580578593113035,10.369463197948967,1.5638150097869197
197,2023-05-12 19:45:39.256999936,141.317358950598,140.08728605683723,8.405540403610818,3.192430887207998,30.023690631200783,23.317642771028545,1023.3156996453457,47.72039477891976,-122.39799221905507,209.03557416441535,32.276594166820615,18.70821663864794,30.571237388967752,10.352679629787582,1.5795229730548683
198,2023-05-12 19:45:49.256000000,140.2001063264159,138.98013446741524,8.41425708292427,3.1928280288873747,30.021171331549972,23.314412440049182,1023.3124823402142,47.72042922249065,-122.39798931977668,209.0946346125328,32.19797488310638,18.631451176615755,30.510581472885583,10.286593447762998,1.5725416560468912
199,2023-05-12 19:45:59.256999936,139.03252700745085,137.8231047885748,8.43393922166089,3.1936730654747696,30.01449738755299,23.306362550580047,1023.304443179719,47.720463619110454,-122.39798691718104,208.9316283434493,32.155611647327135,18.56512209787098,30.48231065707245,10.23777795322051,1.6039575825827894
200,2023-05-12 19:46:09.256999936,137.885078366399,136.6860175280798,8.44636123948918,3.1942200261451434,30.009921526345966,23.300989460946653,1023.2990826561629,47.72049802860061,-122.39798565436354,210.4251104442391,32.273879215875674,18.61161436724146,30.586075863926872,10.300254505935367,1.6283921921107096
201,2023-05-12 19:46:19.256000000,136.70743370847734,135.51900035313557,8.452436716786567,3.194418422954666,30.007026522928104,23.29783777188618,1023.2959457807216,47.72053249934626,-122.39798543294269,210.50953404374346,32.43014204210006,18.704602787023084,30.717328479363186,10.399992498155427,1.6545721308906247
202,2023-05-12 19:46:29.256999936,135.67070379594801,134.49162075412085,8.448627972017917,3.194219322570787,30.007795026341878,23.298969212438124,1023.2970927671845,47.720567023444715,-122.3979860064737,210.7643255179094,32.520346100899665,18.7633522013815,30.792058667363136,10.460498723673117,1.6667894356545847
203,2023-05-12 19:46:39.256000000,134.47292846011317,133.30464178969046,8.459957922282106,3.194766319888994,30.004965335674893,23.295117472110405,1023.293254614858,47.720601544938305,-122.39798722796337,210.85094802703307,32.53704479960691,18.762803869929478,30.807970075939156,10.465575191630158,1.6859880574265227
204,2023-05-12 19:46:49.256999936,133.40600253071406,132.2473270018421,8.460696624701294,3.194914410953213,30.005845077048843,23.295686061845913,1023.2938378474203,47.72063598154788,-122.39798937355788,211.10151846348631,32.4829788387216,18.69958751754933,30.768286382622,10.414243482547963,1.7121679962064378
205,2023-05-12 19:46:59.256999936,132.23842321174902,131.09025927926365,8.463882946068715,3.194964431202384,30.00412564459901,23.293867497160704,1023.2920347890314,47.72067028206897,-122.3979923950466,211.262277881773,32.37142136953157,18.58587465946651,30.68315513018862,10.317602082874917,1.7296212887263809
206,2023-05-12 19:47:09.256000000,131.10103990965376,129.96310943470527,8.466757261617156,3.1951138834011665,30.003549229414226,23.292989147268145,1023.2911715558071,47.72070443158368,-122.39799625038893,211.4634491248066,32.32047561243773,18.524301049349372,30.645919141350277,10.268436287770546,1.7540558982543013
207,2023-05-12 19:47:19.256999936,129.9435259296453,128.8160036645928,8.467164994864737,3.195063114352774,30.003010548715842,23.292492733619156,1023.2906912431561,47.72073853190058,-122.39800081968036,211.68641009189568,32.459065691072176,18.625541003232776,30.759058865518355,10.366833810036487,1.7645278737662675
208,2023-05-12 19:47:29.256000000,128.9168613560726,127.79856534249247,8.467204454879328,3.1950628013934597,30.00324871441858,23.29265928159714,1023.2908721194768,47.72077275760195,-122.39800527709703,211.9163602595625,32.620983292298845,18.7453614967364,30.890640722126324,10.4831706431285,1.7470745812463242
209,2023-05-12 19:47:39.256000000,127.73921669815093,126.63149751157454,8.469080049584843,3.1950624218647086,30.002195537134792,23.29154967882414,1023.2897785206568,47.72080702243188,-122.39800992967756,212.1138752571029,32.63593661344561,18.73992397432372,30.905796059289123,10.485043089013445,1.7732545200262393
210,2023-05-12 19:47:49.256000000,126.64209475188204,125.54422320442181,8.471224199364737,3.195112475149293,30.00136171577861,23.290574559955076,1023.2888181995406,47.72084121143878,-122.39801518342439,212.2987901355791,32.61491976707157,18.705780632589004,30.89213205957937,10.459883757768258,1.7767451785302277
211,2023-05-12 19:47:59.257999872,125.48458077187358,124.39709267552819,8.47339291163029,3.195112098611618,29.999996718483935,23.289178996682608,1023.2874383091886,47.72087543216088,-122.39802070491822,212.47245416317915,32.812939753977965,18.865277348701124,31.05027742335883,10.60986744642178,1.7854718247901993
212,2023-05-12 19:48:14.800000000,123.60236238699027,122.53174496086325,8.47768759984587,3.1951604937987925,29.99772430863457,23.286758300243378,1023.2850429104669,47.720919635511784,-122.39802664000533,213.00605300126455,33.2820834268647,19.236816371284498,31.423773521691693,10.965561312135831,1.7400932642383464
213,2023-05-12 19:48:24.800000000,122.45491374593838,121.39457277413868,8.480970763223588,3.1952595282369542,29.996622683495232,23.285409491395853,1023.2837093437139,47.7209642688721,-122.39802961970938,213.187430304573,33.2165700969199,19.147326342039868,31.378973226242756,10.894979039462797,1.6406094968746698
214,2023-05-12 19:48:33.635000064,121.4081184944525,120.35714702344355,8.483245222296059,3.195409023941941,29.99664535447443,23.285086968506675,1023.2834008701536,47.720997387598004,-122.398027373308,213.6500478713745,33.26576386121244,19.162903707297737,31.422477873267763,10.91965794216768,1.528908424747033
215,2023-05-12 19:48:44.800000000,120.05936307426872,119.02045609338889,8.491064431925166,3.1956577982074226,29.993323221507154,23.281346305416037,1023.2796772311684,47.721032563964044,-122.39802098874887,213.7602606098395,33.36442538746381,19.2255526805404,31.503678334846608,10.986497749972747,1.464331242423243
216,2023-05-12 19:48:54.800000000,118.95217578904324,117.92316597045733,8.490878957779497,3.1956574588589546,29.99364391806219,23.281608532059636,1023.2799550000174,47.72106963797545,-122.39801246954332,213.99865775930402,33.12752995581547,19.007310831205114,31.32131850242125,10.789265417225385,1.4398966328953218
217,2023-05-12 19:49:04.800000000,117.85505384277435,116.83584541006896,8.4983118420172,3.195904923290672,29.990658770360376,23.27819010067958,1023.2765501968227,47.72110446453642,-122.39800376631659,214.05533664221338,32.93977378389886,18.835563106905877,31.175817592306373,10.634711767869918,1.4329153158873449
218,2023-05-12 19:49:14.800000000,116.71767054067908,115.70861707999502,8.509664246126336,3.196103321521114,29.983999420616772,23.27133093507132,1023.2697044554533,47.7211391985926,-122.39799456748676,213.9490438183642,32.999241386199024,18.882614898944222,31.223341033403187,10.679555551446475,1.4154620233674016
